Zboží;Poèet SVM;Kateg.zboží
1101206;3;C0101
1101207;1;C0101
1076945;0,000;C0101
1109136;1;C0101
1108617;0,000;C0101
1111411;1;C0101
1111412;0,000;C0101
1112650;0,000;G0106
1111167;0,000;G0106
1108778;0,000;G0106
1106298;0,000;G0106
1076207;0,000;C0101
1091906;1;C0101
1109405;0,000;C0105
1109403;0,000;C0105
1109402;0,000;C0105
1109393;0,000;C0105
1113925;0,000;C0103
1109394;0,000;C0103
1109390;0,000;C0103
1109400;0,000;C0103
1109398;0,000;C0103
1109969;0,000;B0204
1114117;0,000;A0502
1098540;1;A0501
1098539;1;A0501
1098536;1;A0501
1098538;1;A0501
1098535;1;A0501
1098534;0,000;A0501
1059074;0,000;A0501
1082493;0,000;E0605
1100106;0,000;A0502
1114114;0,000;A0502
1100104;1;A0502
1100105;1;A0502
1068549;0,000;C0101
1100208;1;C0101
1056513;0,000;C0101
1100864;1;C0101
1086672;0,000;E0402
1086673;1;E0402
1086676;1;E0402
1083001;0,000;C0103
1101338;0,000;D0103
1101337;0,000;D0103
1015337;0,000;B0302
1015810;0,000;B0302
1104648;1;E0401
1048286;1;E0401
1059923;1;E0401
1066184;1;E0405
1102388;0,000;E0402
1104656;0,000;E0402
1098408;1;E0402
1073610;1;E0402
1059802;1;E0402
1112293;0,000;E0405
1088335;1;E0405
1090441;1;E0405
1098412;1;E0405
1098414;0,000;E0405
1073612;1;E0405
1085825;0,000;E0402
1085828;0,000;E0402
1059926;0,000;E0402
1052150;1;E0402
1101469;0,000;D0802
1094491;0,000;F0704
1094490;0,000;F0704
1094489;0,000;F0704
1094488;0,000;F0704
1094487;0,000;F0704
1038666;0,000;E0603
1038746;0,000;E0603
1052154;0,000;E0601
1038749;0,000;E0603
1045526;0,000;E0603
1103214;2;B0101
1103213;1;B0101
1086763;0,000;B0505
1104639;0,000;E0605
1098234;0,000;B0508
1105001;0,000;B0201
1094701;1;B0101
1107331;0,000;B0101
1092093;1;B0502
1076768;1;B0501
1029151;1;B0501
1075042;1;B0501
1092112;1;B0501
1082578;0,000;E0804
1082576;0,000;E0804
1099202;0,000;E0804
1103006;0,000;E1001
1099198;0,000;E0804
1099195;0,000;E0804
1082571;0,000;E0804
1032469;0,000;B0504
1032466;0,000;B0504
1032463;0,000;B0504
1081108;0,000;B0504
1087280;0,000;B0502
1051197;0,000;B0504
1051196;0,000;B0504
1051195;0,000;B0504
1051194;0,000;B0504
1051193;0,000;B0504
1081107;0,000;B0504
1017031;0,000;B0504
1017030;0,000;B0504
1017029;0,000;B0504
1016996;0,000;B0504
1016967;0,000;B0504
1016966;0,000;B0504
1016956;0,000;B0504
1017107;0,000;B0504
1017102;0,000;B0504
1017096;0,000;B0504
1016857;0,000;B0504
1016927;0,000;B0504
1081096;0,000;B0504
1095978;0,000;B0204
1090145;0,000;F0801
1094352;0,000;B0504
1060168;1;E0605
1041733;0,000;E0605
1085819;0,000;E0605
1085820;1;E0605
1085822;1;E0605
1098399;1;E0605
1066177;1;E0605
1066174;2;E0605
1052212;0,000;E0605
1104637;1;E0605
1066176;1;E0605
1098394;1;E0606
1059914;1;E0606
1059915;0,000;E0606
1029855;0,000;E0606
1059764;1;E0602
1059912;1;E0602
1028726;1;E0602
1098393;0,000;E0602
1098392;1;E0602
1036818;1;E0602
1107330;1;B0101
1087933;0,000;B0506
1104313;1;B0101
1105714;1;B0101
1099282;0,000;B0101
1098079;1;B0101
1105713;0,000;B0101
1103215;0,000;B0101
1103212;1;B0101
1100375;1;B0101
1087932;0,000;B0506
1107347;0,000;B0101
1109111;1;B0101
1081687;0,000;E0205
1095589;0,000;E0205
1105748;0,000;G0106
1104922;0,000;C0101
1104921;1;C0101
1110871;1;C0101
1091730;1;C0101
1091731;1;C0101
1110529;0,000;C0101
1110528;0,000;C0101
1110527;0,000;C0101
1102168;1;C0101
1103505;0,000;C0101
1102167;1;C0101
1098556;1;C0101
1114326;0,000;C0105
1114322;0,000;C0103
1114323;0,000;C0103
1114324;0,000;C0103
1114325;0,000;C0103
1114317;0,000;C0103
1114318;0,000;C0103
1114314;0,000;C0103
1114313;0,000;C0103
1114315;0,000;C0103
1114320;0,000;C0103
1114319;0,000;C0103
1114321;0,000;C0103
1102344;1;E1001
1072725;1;E0201
1113903;0,000;E1001
1075699;2;D0503
1075558;1;E0402
1112425;0,000;E0402
1096497;1;E0402
1112424;0,000;E0402
1082320;0,000;E0603
1110018;0,000;A0101
1109360;1;A0101
1102757;0,000;A0101
1102352;0,000;A0101
1102756;1;A0101
1102755;0,000;A0101
1104688;0,000;B0501
1087062;1;E0904
1057011;0,000;E0904
1087060;0,000;E0904
1054319;2;E0904
1075313;0,000;D0602
1047319;0,000;D0602
1008977;0,000;D0602
1098742;0,000;A0102
1029295;0,000;D0502
1113590;0,000;B1001
1076372;0,000;B1002
1006703;0,000;E0205
1059510;0,000;D0802
1068065;0,000;D0802
1082023;0,000;D0104
1053730;0,000;D0802
1097892;1;E0902
1053729;1;E0803
1049716;1;E0803
1049714;0,000;E0803
1049713;1;E0803
1049711;0,000;E0803
1049710;1;E0803
1103371;1;B0402
1103373;0,000;B0402
1105497;0,000;B0402
1105499;0,000;B0402
1105498;1;B0402
1103372;0,000;B0402
1103370;0,000;B0402
1072463;1;B1001
1093557;1;B1001
1094739;0,000;B1001
1110778;0,000;B1001
1110777;0,000;B1001
1104552;0,000;E0402
1100216;1;E0402
1096571;0,000;E0402
1100215;1;E0402
1104650;1;E0304
1073601;1;E0304
1066178;0,000;E0304
1059922;0,000;E0304
1098415;1;E0502
1104671;0,000;E0301
1098374;1;E0301
1108233;1;E0301
1109214;0,000;E0301
1098376;0,000;E0301
1098379;1;E0301
1085309;1;E0301
1085310;0,000;E0301
1098430;1;E0301
1104676;0,000;E0301
1079441;0,000;A0602
1079440;0,000;A0602
1098416;0,000;E0504
1112746;0,000;A0602
1112747;0,000;A0602
1112745;0,000;A0602
1036877;1;E0502
1002039;1;E0502
1110525;1;E0606
1095083;1;E0606
1066186;1;E0503
1072419;0,000;A0204
1002185;1;E0504
1085834;1;E0504
1104652;0,000;E0504
1073614;0,000;E0504
1079439;0,000;A0602
1079438;0,000;A0602
1079435;0,000;A0602
1079433;0,000;A0602
1079432;0,000;A0602
1079193;0,000;A0602
1111463;0,000;A0801
1111464;0,000;A0801
1111465;0,000;A0801
1091104;1;E0606
1107611;0,000;A0204
1081290;0,000;B0303
1098385;1;E0604
1108102;0,000;E0604
1082487;1;E0604
1090182;0,000;E0604
1068483;1;E0604
1073581;0,000;E0604
1073584;0,000;E0604
1073587;1;E0604
1068485;0,000;E0604
1097443;1;E0604
1061158;2;E0604
1063882;1;E0604
1073588;0,000;E0604
1113653;1;E0604
1112261;1;E0604
1112263;1;E0604
1075694;1;D0601
1061952;0,000;D0601
1076269;1;E0402
1076270;1;E0402
1082318;0,000;E0605
1099678;1;B0301
1109928;0,000;C0110
1109929;0,000;C0110
1109932;0,000;C0110
1109931;0,000;C0110
1109930;0,000;C0110
1109927;0,000;C0110
1109923;0,000;C0110
1109921;0,000;C0110
1109919;0,000;C0103
1109915;0,000;C0103
1109914;0,000;C0103
1109913;0,000;C0103
1109917;0,000;C0103
1109910;0,000;C0103
1109905;0,000;C0103
1109903;0,000;C0103
1109906;0,000;C0103
1109901;0,000;C0103
1109900;0,000;C0103
1109896;0,000;C0108
1109895;0,000;C0108
1109894;0,000;C0108
1109893;0,000;C0108
1109892;0,000;C0108
1109937;0,000;C0108
1109891;0,000;C0108
1109890;0,000;C0108
1109887;0,000;C0108
1109881;0,000;C0108
1109885;0,000;C0108
1109880;0,000;C0108
1109879;0,000;C0108
1109878;0,000;C0108
1109877;0,000;C0108
1109889;0,000;C0108
1109874;0,000;C0108
1109876;0,000;C0108
1109872;0,000;C0108
1109871;0,000;C0108
1109869;0,000;C0108
1109868;0,000;C0108
1109866;0,000;C0108
1088189;0,000;E0905
1088191;0,000;E0905
1105650;0,000;B0604
1085543;0,000;B0803
1094051;0,000;C0503
1094050;0,000;C0503
1094048;0,000;C0503
1082772;0,000;C0503
1082769;0,000;C0503
1082767;0,000;C0503
1028525;0,000;C0503
1079406;0,000;A0602
1098887;0,000;A0602
1041909;0,000;A0602
1063005;0,000;A0602
1081472;0,000;B0404
1002897;0,000;B0403
1003807;0,000;C0503
1003806;0,000;C0503
1094047;0,000;C0503
1003804;0,000;C0104
1082764;0,000;C0104
1003802;0,000;C0503
1083035;0,000;C0503
1083034;0,000;C0106
1081411;0,000;B0106
1082759;0,000;C0503
1040027;0,000;B0105
1080115;0,000;B0105
1095887;0,000;B0105
1080114;0,000;B0105
1079405;0,000;A0801
1079404;0,000;A0801
1079403;0,000;A0801
1097946;0,000;A0801
1036389;0,000;B0105
1036402;0,000;B0105
1069677;0,000;B0106
1069676;0,000;B0106
1028524;0,000;B0106
1095892;0,000;B0105
1080092;0,000;B0105
1079397;0,000;A0602
1079396;0,000;A0602
1079395;0,000;A0602
1079394;0,000;A0602
1003604;0,000;A0602
1003591;0,000;B0403
30001424;0,000;B0403
1081471;0,000;B0404
1080110;0,000;B0105
1048797;0,000;B0105
1080109;0,000;B0105
1080108;0,000;B0105
1080107;0,000;B0105
1080106;0,000;B0105
1081407;0,000;B0106
1091367;0,000;B0106
1097084;0,000;B0106
1097083;0,000;B0106
1097085;0,000;B0106
1045257;0,000;B0106
1081406;0,000;B0106
1080102;0,000;B0105
1036756;0,000;B0604
1080101;0,000;B0105
1058346;0,000;B0106
1003442;0,000;A0801
1003440;0,000;A0804
1003387;0,000;B0106
1022422;0,000;F0604
1079391;0,000;A0804
1079390;0,000;A0805
1079389;0,000;A0805
1003371;0,000;A0704
1003347;0,000;A0801
1003340;0,000;B0106
1003339;0,000;B0106
1048894;0,000;B0106
1056832;0,000;B0106
1003328;0,000;A0804
1003327;0,000;A0804
1003325;0,000;A0804
1059503;0,000;A0204
1040025;0,000;A0204
1097922;0,000;A0204
1057809;0,000;A0204
1025024;0,000;A0204
1079387;0,000;A0204
1003314;0,000;A0804
1003311;0,000;B0106
1003310;0,000;A0801
1003309;0,000;A0204
1003308;0,000;A0204
1003306;0,000;A0801
1003303;0,000;A0204
1079386;0,000;A0801
1097941;0,000;A0801
1003301;0,000;A0704
1079380;0,000;A0801
1003279;0,000;A0801
1003248;0,000;A0801
1003246;0,000;A0801
1003243;0,000;A0801
1079370;0,000;A0801
1003225;0,000;A0801
1003224;0,000;A0801
1003223;0,000;A0801
1003222;0,000;A0801
1003221;0,000;A0801
1003220;0,000;A0801
1003218;0,000;A0801
1003210;0,000;A0801
1060252;0,000;A0801
1003190;0,000;B0105
1081405;0,000;B0106
1081404;0,000;B0106
1003170;0,000;B0106
1003169;0,000;B0106
1003167;0,000;B0106
1079022;0,000;B0106
1003166;0,000;B0106
1003165;0,000;B0106
1003161;0,000;B0904
1003159;0,000;B0904
1003158;0,000;B0904
1003157;1;B0904
1003155;0,000;B0106
1002896;1;B0904
1003144;0,000;B0904
1080099;0,000;B0105
1080098;0,000;B0105
1080097;0,000;B0105
1097082;0,000;B0404
1081403;0,000;B0106
1081402;0,000;B0106
1003142;0,000;B0105
1095886;0,000;B0105
1095705;0,000;B0105
1081401;0,000;B0106
1080095;0,000;B0105
1036403;0,000;B0105
1044833;0,000;B0106
1044830;0,000;B0106
1055010;0,000;B0106
1051127;0,000;B0106
1073194;0,000;B0106
1060274;0,000;B0106
1081400;0,000;B0106
1081399;0,000;B0106
1081398;0,000;B0106
1081397;0,000;B0106
1097088;0,000;B0106
1097087;0,000;B0106
1081396;0,000;B0106
1081394;0,000;B0106
1081393;0,000;B0106
1094128;0,000;B0901
1094127;0,000;B0901
1079368;0,000;A0602
1079366;0,000;A0602
1079365;0,000;A0602
1079364;0,000;A0602
1080718;0,000;B0901
1094065;0,000;B0901
1080717;0,000;B0901
1080716;0,000;B0901
1080715;0,000;B0901
1080714;0,000;B0901
1080713;0,000;B0901
1080712;0,000;B0901
1094066;0,000;B0901
1068082;0,000;B0901
1080711;0,000;B0901
1080710;0,000;B0901
1097086;0,000;B0106
1073538;0,000;A0801
1052388;0,000;A0602
1079430;0,000;A0602
1079362;0,000;A0602
1079361;0,000;A0602
1098885;0,000;A0602
1079360;0,000;A0602
1025708;0,000;A0602
1081392;0,000;B0106
1036798;0,000;C0104
1020517;0,000;F0604
1040508;0,000;A0602
1106565;0,000;B0403
1104702;0,000;B0403
1106567;0,000;B0403
1106578;0,000;B0403
1104698;0,000;B0403
1104697;0,000;B0403
1104700;0,000;B0403
1103964;0,000;B0403
1103963;0,000;B0403
1105053;0,000;B0106
1105052;0,000;B0106
1105062;0,000;B0204
1105061;0,000;B0204
1105060;0,000;B0204
1105059;0,000;B0204
1105058;0,000;B0204
1105057;0,000;B0204
1105056;0,000;B0204
1105065;0,000;B0204
1105064;0,000;B0204
1105063;0,000;B0204
1098886;0,000;A0602
1079429;0,000;A0204
1079427;0,000;A0602
1079426;0,000;A0602
1098883;0,000;A0602
1098888;0,000;A0602
1098884;0,000;A0602
1098882;0,000;A0602
1098889;0,000;A0602
1105055;0,000;B0204
1105054;0,000;B0204
1096013;0,000;B0204
1097075;0,000;B0901
1097074;0,000;B0901
1081484;0,000;B0401
1097076;0,000;B0205
1097077;0,000;B0205
1096012;0,000;B0204
1076893;0,000;A0801
1078380;0,000;A0801
1079425;0,000;A0801
1087980;0,000;A0801
1079424;0,000;A0801
1079423;0,000;A0801
1073177;0,000;A0801
1073178;0,000;A0801
1091362;0,000;A0801
1073179;0,000;A0801
1073183;0,000;A0801
1073204;0,000;A0202
1073203;0,000;A0202
1073202;0,000;A0202
1073196;0,000;A0801
1088000;0,000;A0801
1087999;0,000;A0801
1079421;0,000;A0801
1073200;0,000;A0801
1073199;0,000;A0801
1073197;0,000;A0801
1097921;0,000;A0801
1073192;0,000;A0801
1073190;0,000;A0801
1097923;0,000;A0801
1097919;0,000;A0801
1073186;0,000;A0801
1073191;0,000;A0801
1073193;0,000;A0801
1079415;0,000;A0801
1073206;0,000;A0801
1097920;0,000;A0801
1073201;0,000;A0801
1087978;0,000;A0801
1087977;0,000;A0801
1073537;0,000;A0801
1073189;0,000;A0801
1073188;0,000;A0801
1089520;0,000;A0801
1091365;0,000;A0801
1097927;0,000;A0801
1078381;0,000;A0801
1073187;0,000;A0801
1087976;0,000;A0801
1087998;0,000;A0801
1079023;0,000;A0801
1087997;0,000;A0801
1073181;0,000;A0801
1073180;0,000;A0801
1079412;0,000;A0801
1073185;0,000;A0801
1097926;0,000;A0801
1073175;0,000;A0801
1089518;0,000;A0801
1073184;0,000;A0801
1097925;0,000;A0801
1079409;0,000;A0801
1089517;0,000;A0801
1079408;0,000;A0801
1073208;0,000;A0801
1073214;0,000;B0106
1073207;0,000;B0106
1089521;0,000;A0801
1073210;0,000;A0801
1073213;0,000;A0801
1073212;0,000;A0801
1073536;0,000;A0801
1073216;0,000;A0801
1073215;0,000;A0801
1097080;0,000;B0901
1097079;0,000;B0901
1097924;0,000;A0804
1080093;0,000;B0105
1055061;0,000;B0105
1057359;0,000;B0105
1051276;0,000;B0105
1037892;0,000;B0105
1079359;0,000;A0801
1042132;0,000;A0801
1094113;0,000;B0901
1094112;0,000;B0901
1094111;0,000;B0901
1094110;0,000;B0901
1094109;0,000;B0901
1094108;0,000;B0901
1094107;0,000;B0901
1094106;0,000;B0901
1095747;0,000;B0401
1081476;0,000;B0404
1097078;0,000;B0404
1045367;0,000;D0604
1045363;0,000;G0102
1057840;0,000;D0604
1030357;0,000;E0303
1056632;0,000;E0303
1029684;0,000;D0504
1002946;0,000;D0104
1002938;0,000;E0303
1002927;0,000;D0604
1048950;0,000;B0205
1097081;0,000;B0105
1068413;0,000;B0204
1080147;0,000;B0204
1080145;0,000;B0204
1080143;0,000;B0204
1080142;0,000;B0204
1058234;0,000;B0204
1080141;0,000;B0204
1081408;0,000;B0106
1080139;0,000;B0205
1080138;0,000;B0205
1052640;0,000;B0901
1048523;0,000;B0901
1094122;0,000;B0901
1094120;0,000;B0901
1048520;0,000;B0901
1048518;0,000;B0901
1094116;0,000;B0901
1094123;0,000;B0901
1094121;0,000;B0901
1094119;0,000;B0901
1094118;0,000;B0901
1094117;0,000;B0901
1094115;0,000;B0901
1052642;0,000;B0901
1094102;0,000;B0901
1094114;0,000;B0901
1094101;0,000;B0901
1080133;0,000;B0204
1080128;0,000;B0204
1095640;0,000;B0104
1080117;0,000;B0104
1096929;0,000;B0104
1096930;0,000;B0104
1096931;0,000;B0104
1064281;0,000;B0104
1107938;0,000;B1002
1107932;0,000;B1002
1107935;0,000;B1002
1067509;0,000;B0106
1073176;0,000;A0801
1103152;0,000;D0206
1073404;0,000;D0206
1112520;0,000;C0108
1081090;0,000;B0504
1081089;0,000;B0504
1064437;0,000;D0601
1085555;0,000;B0104
1095644;0,000;B0104
1111941;0,000;A0101
1101639;0,000;D0601
1081095;0,000;B0504
1081094;0,000;B0504
1081093;0,000;B0504
1081092;0,000;B0504
1081091;0,000;B0504
1061147;0,000;E0605
1048933;0,000;B0302
1081288;0,000;B0302
1043970;0,000;B0302
1043965;0,000;B0302
1108113;0,000;B0302
1031686;0,000;B0302
1053989;0,000;B0301
1050679;0,000;B0301
1053994;0,000;B0302
1105469;0,000;B0604
1053978;0,000;B0604
1108374;0,000;B0604
1108375;0,000;B0604
1053998;0,000;B0604
1105474;0,000;B0604
1108367;0,000;B0604
1105472;0,000;B0604
1076263;0,000;B0604
1108376;0,000;B0604
1053977;0,000;B0604
1108378;0,000;B0604
1105471;0,000;B0604
1108379;0,000;B0604
1076259;0,000;B0604
1108372;0,000;B0604
1108371;0,000;B0604
1108370;0,000;B0604
1081940;0,000;D0602
1009353;1;E0303
1088150;1;D0102
1088149;0,000;D0102
1088152;0,000;D0102
1088151;1;D0102
1088154;0,000;D0103
1105878;1;E0203
1060683;1;E0203
1085374;2;E0203
1061349;1;E0203
1101151;1;E0203
1086652;0,000;E0203
1088146;0,000;D0101
1088144;1;D0101
1088147;1;D0101
1088138;0,000;D0101
1090586;0,000;E0302
1090585;0,000;E0302
1094936;0,000;C0112
1113790;0,000;A0504
1076301;2;A0504
1077565;1;D0201
1082314;0,000;E0605
1087873;0,000;D0602
1086372;0,000;F0207
1057169;0,000;D0502
1055128;0,000;D0502
1063341;0,000;D0302
1047492;1;D0301
1113076;0,000;F0207
1040629;0,000;E0205
1088141;0,000;D0101
1088140;0,000;D0101
1069231;1;D0202
1103682;1;D0202
1064876;1;D0202
1106929;0,000;A0201
1049726;0,000;E0305
1064863;0,000;E0502
1063860;0,000;E0502
1077827;0,000;E0502
1011876;0,000;E0205
1011875;0,000;E0205
1096580;0,000;B1002
1093598;0,000;B1002
1080708;0,000;B1002
1061658;0,000;B1002
1079474;0,000;A0803
1034055;0,000;A0803
1007243;0,000;A0803
1007260;0,000;A0803
1035129;0,000;F0701
1100273;0,000;A0803
1100576;0,000;A0803
1100272;0,000;A0803
1061257;0,000;A0803
1100274;0,000;A0803
1079355;0,000;F0701
1079353;0,000;F0701
1048662;0,000;F0701
1080707;0,000;B1002
1048663;0,000;F0701
1100271;0,000;B1002
1096587;0,000;B1002
1102872;0,000;B1001
1093597;0,000;B1002
1102794;0,000;B1001
1080705;0,000;B1002
1100287;0,000;B1002
1073870;0,000;B1002
1079350;0,000;A0803
1007270;0,000;A0803
1079349;0,000;A0803
1007282;0,000;A0803
1094720;0,000;B1002
1048659;0,000;A0803
1007324;0,000;A0803
1079348;0,000;A0803
1079347;0,000;A0803
1007296;0,000;A0803
1007291;0,000;A0803
1007399;0,000;A0803
1079342;0,000;A0803
1007301;0,000;A0803
1007398;0,000;A0803
1045551;0,000;A0803
1040584;0,000;A0803
1016260;0,000;B0508
1016263;0,000;B0508
1020451;0,000;A0803
1007256;0,000;A0803
1007322;0,000;A0803
1007251;0,000;A0803
1079343;0,000;A0803
1096584;0,000;B1002
1093596;0,000;B1002
1040583;0,000;A0803
1007277;0,000;A0803
1007328;0,000;A0803
1007304;0,000;A0803
1007312;0,000;A0803
1007287;0,000;A0803
1079341;0,000;A0803
1079340;0,000;A0803
1007374;0,000;A0803
1058531;0,000;A0803
1058529;0,000;A0803
1058526;0,000;A0803
1058533;0,000;A0803
1007327;0,000;A0803
1074579;0,000;D0301
1007316;0,000;A0803
1079346;0,000;A0803
1074580;0,000;D0301
1069739;0,000;A0803
1074224;0,000;A0803
1080704;0,000;A0803
1058532;0,000;A0803
1058528;0,000;A0803
1040585;0,000;A0803
1058534;0,000;A0803
1007389;0,000;A0803
1049094;0,000;D0301
1051888;0,000;D0301
1055870;0,000;D0301
1037472;0,000;A0803
1037471;0,000;A0803
1037470;0,000;A0803
1037469;0,000;A0803
1107939;0,000;B0104
1110318;0,000;A0203
1080703;0,000;B0904
1053798;0,000;B0904
1096579;0,000;B1002
1076371;0,000;B1002
1061669;0,000;B1002
1072671;0,000;B1002
1088323;0,000;B1001
1088322;0,000;B1001
1088321;0,000;B1001
1061661;0,000;B1002
1059172;0,000;B1002
1059171;0,000;B1002
1029801;0,000;B0104
1082986;0,000;C0103
1085386;0,000;C0103
1106884;0,000;B0604
1106883;0,000;B0604
1079694;0,000;A0101
1103620;0,000;B1001
1103622;0,000;B1001
1103621;0,000;B1001
1104035;0,000;B1002
1104038;0,000;B1002
1104039;0,000;B1002
1104036;0,000;B1002
1104037;0,000;B1002
1104034;0,000;B1002
1048885;0,000;D0301
1115437;0,000;D0802
1115433;1;D0802
1115436;0,000;D0802
1115435;0,000;D0802
1115451;0,000;E0205
1045565;0,000;D0301
1046615;0,000;D0301
1107106;0,000;B0604
1100885;1;D0202
1073900;0,000;D0602
1081259;0,000;B0301
1038364;0,000;E0303
1036131;0,000;E0303
1035908;0,000;E0303
1086377;0,000;F0103
1095996;0,000;B0204
1082971;0,000;C0103
1082967;0,000;C0103
1082966;0,000;C0103
1082962;0,000;C0103
1082961;0,000;C0103
1082960;0,000;C0103
1082958;0,000;C0103
1082957;0,000;C0103
1021397;0,000;G0102
1101933;1;C0101
1084237;0,000;C0601
1084236;1;C0601
1084242;1;C0601
1084240;1;C0601
1084239;1;C0601
1082311;0,000;E0605
1113279;0,000;E0502
1082126;0,000;F0704
1002268;0,000;F0704
1002279;0,000;F0704
1095251;0,000;C0103
1095272;0,000;C0103
1095259;0,000;C0103
1095271;0,000;C0103
1082956;0,000;C0103
1082955;0,000;C0103
1082954;0,000;C0103
1082953;0,000;C0103
1082308;0,000;E0605
1082307;0,000;E0605
1069877;0,000;B0201
1070128;0,000;B0201
1055957;0,000;B0201
1082568;0,000;E0802
1086774;0,000;C0101
1086773;1;C0101
1070127;0,000;B0201
1082306;0,000;E0605
1098417;0,000;E0203
1060175;0,000;E0203
1104657;1;E0203
1059948;0,000;E0203
1066187;1;E0203
1090340;1;E0502
1088680;1;E0203
1103388;1;E0203
1103387;1;E0203
1061656;1;E0203
1112297;1;E0203
1112298;1;E0203
1104658;1;E0203
1085293;1;E0203
1085292;1;E0203
1085290;1;E0203
1112313;1;E0203
1085294;1;E0203
1085296;0,000;E0203
30005741;0,000;E0203
1036793;1;E0502
1104659;1;E0203
1066196;0,000;E0203
1098421;0,000;E0203
1098422;1;E0203
1077448;0,000;E0203
1052228;0,000;E0203
1052226;0,000;E0801
1052225;0,000;E0203
1095704;0,000;B0105
1066198;0,000;E0303
1115928;0,000;E1001
1087406;1;D0201
1115367;1;D0201
1115366;1;D0201
1115195;0,000;D0201
1115369;0,000;D0201
1115194;1;D0201
1115368;1;D0201
1115193;0,000;D0201
1093928;0,000;D0201
1078563;1;D0201
1096938;2;D0201
1078654;0,000;D0201
1094524;1;D0201
1100143;1;D0201
1093927;0,000;D0201
1088754;1;D0201
1082305;0,000;E0605
1106392;0,000;C0702
1106393;0,000;C0702
1106395;1;C0502
1106388;1;C0502
1106387;1;C0502
1106386;0,000;C0502
1106385;1;C0502
1062999;0,000;C0502
1106389;0,000;C0502
1090363;1;C0502
1106390;1;C0502
1106394;0,000;C0701
1106391;1;C0502
1113072;0,000;E0101
1113071;0,000;E0101
1116011;0,000;D0502
1116009;0,000;D0502
1116010;0,000;D0502
1115147;0,000;B0201
1115148;0,000;B0201
1106375;1;E0602
1070445;0,000;D0602
1100447;1;D0401
1091331;0,000;B0604
1097033;0,000;D0401
1103597;0,000;B0604
1103599;0,000;B0604
1067482;0,000;B0604
1078194;0,000;B0604
1045741;0,000;D0301
1067474;0,000;B0604
1108232;1;B0502
1104996;0,000;B0604
1111442;0,000;F0404
1111441;0,000;F0404
1114545;0,000;F0206
1111420;0,000;F0103
1111419;1;F0103
1111418;1;F0103
1111417;1;F0103
1111416;0,000;F0101
1111415;1;F0101
1111414;1;F0102
1111413;1;F0102
1111421;1;F0204
1096944;0,000;F0504
1111443;1;F0404
1111438;0,000;F0404
1111437;0,000;F0404
1111436;0,000;F0404
1111435;0,000;F0404
1111434;0,000;F0404
1116529;0,000;F0404
1116528;0,000;F0404
1111424;0,000;F0207
1097403;0,000;F0207
1111423;0,000;F0207
1111422;1;F0207
1111428;1;F0206
1111430;1;F0404
1111429;1;F0404
1116094;0,000;F0208
1116093;1;F0407
1116091;1;F0407
1116090;1;F0407
1116089;1;F0407
1116088;1;F0407
1116087;1;F0407
1111432;1;F0205
1111431;1;F0205
1105866;1;E0502
1098814;0,000;D0301
1006613;0,000;B0506
1082757;0,000;B0506
1082758;0,000;B0506
1095006;1;A0503
1086207;1;A0503
1054312;0,000;E0904
1111427;1;F0202
1111426;1;F0202
1111425;1;F0202
1086647;1;E0203
1060746;2;E0203
1112804;1;E0203
1082538;1;E0203
1077797;0,000;E0203
1067668;1;E0203
1077776;0,000;E0203
1075679;1;E0203
1077943;1;E0203
1076268;1;E0203
1094755;1;B0801
1094734;1;B0801
1021189;0,000;B0801
1081589;0,000;B0801
1101718;0,000;B0801
1094746;1;B0801
1098154;0,000;B0801
1094747;0,000;B0801
1081588;1;B0801
1064900;0,000;B0508
1064899;0,000;B0508
1075263;0,000;E0304
1054509;1;E0902
1054510;0,000;E0902
1101335;0,000;D0101
1101645;0,000;D0101
1101334;0,000;D0101
1101333;1;D0101
1097317;0,000;D0101
1097316;1;D0101
1105076;0,000;D0206
1067194;0,000;G0102
